,incidence,date,gt,tk
185,6844.0,20/01/2020,46,0
186,7112.0,27/01/2020,43,2
187,6544.0,03/02/2020,40,3
188,6656.0,10/02/2020,39,2
189,6560.0,17/02/2020,36,1
190,7028.0,24/02/2020,33,1
191,6772.0,02/03/2020,42,1
192,5756.0,09/03/2020,44,3
193,3400.0,16/03/2020,48,1
194,3340.0,23/03/2020,49,4
195,2760.0,30/03/2020,55,1
196,2272.0,06/04/2020,52,2
197,1868.0,13/04/2020,54,11
198,1904.0,20/04/2020,52,3
199,1788.0,27/04/2020,61,4
200,1412.0,04/05/2020,50,10
201,1420.0,11/05/2020,61,10
202,1376.0,18/05/2020,59,10
203,1132.0,25/05/2020,69,4
204,1404.0,01/06/2020,65,2
205,1360.0,08/06/2020,85,8
206,1256.0,15/06/2020,72,5
207,1328.0,22/06/2020,69,2
208,1656.0,29/06/2020,73,7
209,1276.0,06/07/2020,69,8
210,1372.0,13/07/2020,73,7
211,1428.0,20/07/2020,73,5
212,1484.0,27/07/2020,74,4
