,incidence,date,gt,tk
108,0.0,16/04/2018,34,0
109,0.0,23/04/2018,33,0
110,0.0,30/04/2018,28,0
111,0.0,07/05/2018,27,1
112,0.0,14/05/2018,31,0
113,0.0,21/05/2018,37,0
114,0.0,28/05/2018,41,0
115,0.0,04/06/2018,43,0
116,0.0,11/06/2018,38,0
117,0.0,18/06/2018,40,2
118,0.0,25/06/2018,37,0
119,0.0,02/07/2018,32,0
120,0.0,09/07/2018,31,0
121,0.0,16/07/2018,36,1
122,0.0,23/07/2018,52,0
123,0.0,30/07/2018,57,2
124,0.0,06/08/2018,57,2
125,0.0,13/08/2018,57,0
126,0.0,20/08/2018,44,0
127,0.0,27/08/2018,50,2
128,0.0,03/09/2018,58,0
129,0.0,10/09/2018,57,1
130,0.0,17/09/2018,70,0
131,0.0,24/09/2018,65,2
132,0.0,01/10/2018,55,1
133,0.0,08/10/2018,42,0
134,0.0,15/10/2018,37,0
135,0.0,22/10/2018,31,4
136,0.0,29/10/2018,27,0
137,0.0,05/11/2018,25,0
138,0.0,12/11/2018,30,2
139,0.0,19/11/2018,33,0
140,0.0,26/11/2018,49,2
141,0.0,03/12/2018,56,3
142,0.0,10/12/2018,57,2
143,0.0,17/12/2018,69,1
144,0.0,24/12/2018,75,4
145,0.0,31/12/2018,73,1
146,0.0,07/01/2019,66,2
147,0.0,14/01/2019,53,1
148,0.0,21/01/2019,65,1
149,0.0,28/01/2019,65,0
150,0.0,04/02/2019,66,1
151,0.0,11/02/2019,71,3
152,0.0,18/02/2019,72,3
153,0.0,25/02/2019,78,1
154,0.0,04/03/2019,77,3
155,0.0,11/03/2019,45,0
156,0.0,18/03/2019,28,1
157,0.0,25/03/2019,28,1
158,0.0,01/04/2019,40,1
159,0.0,22/07/2019,47,1
160,0.0,29/07/2019,41,1
161,0.0,05/08/2019,37,0
162,0.0,12/08/2019,34,3
163,0.0,19/08/2019,32,1
164,0.0,26/08/2019,32,0
165,0.0,02/09/2019,38,0
166,0.0,09/09/2019,38,2
167,0.0,16/09/2019,36,0
168,0.0,23/09/2019,35,2
169,0.0,30/09/2019,33,3
170,0.0,07/10/2019,26,1
171,0.0,14/10/2019,23,3
172,0.0,21/10/2019,28,3
173,0.0,28/10/2019,29,1
174,0.0,04/11/2019,24,0
175,0.0,11/11/2019,28,0
176,0.0,18/11/2019,27,1
177,0.0,25/11/2019,20,1
178,0.0,02/12/2019,19,0
179,0.0,09/12/2019,18,0
180,0.0,16/12/2019,17,0
181,0.0,23/12/2019,19,2
182,0.0,30/12/2019,19,0
183,0.0,06/01/2020,22,0
184,0.0,13/01/2020,21,2
185,0.0,20/01/2020,21,0
186,0.0,27/01/2020,17,1
187,0.0,03/02/2020,18,1
188,0.0,10/02/2020,19,1
189,0.0,17/02/2020,15,1
190,0.0,24/02/2020,15,0
191,0.0,02/03/2020,19,0
192,0.0,09/03/2020,25,1
193,0.0,16/03/2020,31,0
194,0.0,23/03/2020,37,0
195,0.0,30/03/2020,36,2
196,0.0,06/04/2020,39,3
197,0.0,13/04/2020,40,1
198,0.0,20/04/2020,43,0
199,0.0,27/04/2020,38,3
200,0.0,04/05/2020,49,4
201,0.0,11/05/2020,56,4
202,0.0,18/05/2020,55,5
203,0.0,25/05/2020,49,6
204,0.0,01/06/2020,51,4
205,0.0,08/06/2020,59,1
206,0.0,15/06/2020,55,0
207,0.0,22/06/2020,44,1
208,0.0,29/06/2020,31,0
209,0.0,06/07/2020,33,1
210,0.0,13/07/2020,46,1
211,0.0,20/07/2020,56,1
212,0.0,27/07/2020,53,0
