,incidence,date,gt,tk
79,0.0,18/09/2017,45,0
80,0.0,25/09/2017,50,0
81,0.0,02/10/2017,52,0
82,0.0,09/10/2017,51,0
83,0.0,16/10/2017,61,0
84,0.0,23/10/2017,67,0
85,0.0,30/10/2017,59,0
86,0.0,06/11/2017,62,4
87,0.0,13/11/2017,58,3
88,0.0,20/11/2017,63,7
89,0.0,04/12/2017,62,4
90,0.0,11/12/2017,79,3
91,0.0,18/12/2017,67,2
92,0.0,25/12/2017,77,7
93,0.0,01/01/2018,80,3
94,0.0,08/01/2018,66,2
95,0.0,15/01/2018,63,1
96,0.0,22/01/2018,60,2
97,0.0,29/01/2018,76,1
98,0.0,05/02/2018,68,1
99,0.0,12/02/2018,67,1
100,0.0,19/02/2018,61,1
101,0.0,26/02/2018,64,2
102,0.0,05/03/2018,51,3
103,0.0,12/03/2018,50,3
104,0.0,19/03/2018,38,0
105,0.0,26/03/2018,34,2
106,0.0,02/04/2018,34,0
107,0.0,09/04/2018,36,1
108,0.0,16/04/2018,38,0
109,0.0,23/04/2018,33,0
110,0.0,30/04/2018,35,1
111,0.0,07/05/2018,33,1
112,0.0,14/05/2018,30,0
113,0.0,21/05/2018,28,2
114,0.0,28/05/2018,32,1
115,0.0,04/06/2018,30,0
116,0.0,11/06/2018,32,0
117,0.0,18/06/2018,29,0
118,0.0,25/06/2018,30,0
119,0.0,02/07/2018,27,0
120,0.0,09/07/2018,25,0
121,0.0,16/07/2018,23,1
122,0.0,23/07/2018,28,2
123,0.0,30/07/2018,34,2
124,0.0,06/08/2018,33,1
125,0.0,13/08/2018,30,0
126,0.0,20/08/2018,31,5
127,0.0,27/08/2018,22,0
128,0.0,03/09/2018,49,1
129,0.0,10/09/2018,32,2
130,0.0,17/09/2018,35,0
131,0.0,24/09/2018,33,3
132,0.0,01/10/2018,36,0
133,0.0,08/10/2018,30,3
134,0.0,15/10/2018,32,8
135,0.0,22/10/2018,28,3
136,0.0,29/10/2018,26,0
137,0.0,05/11/2018,22,0
138,0.0,12/11/2018,22,1
139,0.0,19/11/2018,27,2
140,0.0,26/11/2018,26,2
141,0.0,03/12/2018,33,3
142,0.0,10/12/2018,34,4
143,0.0,17/12/2018,48,0
144,0.0,24/12/2018,53,1
145,0.0,31/12/2018,56,5
146,0.0,07/01/2019,67,8
147,0.0,14/01/2019,69,5
148,0.0,21/01/2019,69,7
149,0.0,28/01/2019,95,7
150,0.0,04/02/2019,94,6
151,0.0,11/02/2019,100,7
152,0.0,18/02/2019,93,15
153,0.0,25/02/2019,87,11
154,0.0,04/03/2019,96,9
155,0.0,11/03/2019,86,6
156,0.0,18/03/2019,56,5
157,0.0,25/03/2019,43,3
158,0.0,01/04/2019,44,4
159,0.0,22/07/2019,59,3
160,0.0,29/07/2019,48,1
161,0.0,05/08/2019,48,0
162,0.0,12/08/2019,43,3
163,0.0,19/08/2019,46,1
164,0.0,26/08/2019,42,3
165,0.0,02/09/2019,40,0
166,0.0,09/09/2019,40,0
167,0.0,16/09/2019,44,1
168,0.0,23/09/2019,37,6
169,0.0,30/09/2019,31,5
170,0.0,07/10/2019,32,1
171,0.0,14/10/2019,28,1
172,0.0,21/10/2019,25,0
173,0.0,28/10/2019,25,0
174,0.0,04/11/2019,26,0
175,0.0,11/11/2019,28,1
176,0.0,18/11/2019,26,1
177,0.0,25/11/2019,26,0
178,0.0,02/12/2019,20,0
179,0.0,09/12/2019,21,0
180,0.0,16/12/2019,14,0
181,0.0,23/12/2019,16,0
182,0.0,30/12/2019,22,6
183,0.0,06/01/2020,19,3
184,0.0,13/01/2020,23,0
185,0.0,20/01/2020,21,3
186,0.0,27/01/2020,18,3
187,0.0,03/02/2020,17,1
188,0.0,10/02/2020,18,1
189,0.0,17/02/2020,13,3
190,0.0,24/02/2020,25,0
191,0.0,02/03/2020,33,2
192,0.0,09/03/2020,24,5
193,0.0,16/03/2020,28,2
194,0.0,23/03/2020,39,4
195,0.0,30/03/2020,51,4
196,0.0,06/04/2020,59,4
197,0.0,13/04/2020,53,4
198,0.0,20/04/2020,67,4
199,0.0,27/04/2020,75,6
200,0.0,04/05/2020,92,13
201,0.0,11/05/2020,90,4
202,0.0,18/05/2020,90,5
203,0.0,25/05/2020,88,6
204,0.0,01/06/2020,79,16
205,0.0,08/06/2020,76,7
206,0.0,15/06/2020,75,9
207,0.0,22/06/2020,72,2
208,0.0,29/06/2020,56,9
209,0.0,06/07/2020,52,7
210,0.0,13/07/2020,43,1
211,0.0,20/07/2020,49,3
212,0.0,27/07/2020,47,2
