,incidence,date,gt,tk
177,8133.0,25/11/2019,39,0
178,11704.0,02/12/2019,38,1
179,10368.0,09/12/2019,42,0
180,11376.0,16/12/2019,31,0
181,8336.0,23/12/2019,24,0
182,9756.0,30/12/2019,30,2
183,9060.0,06/01/2020,31,1
184,6988.0,13/01/2020,34,1
185,8508.0,20/01/2020,34,1
186,11392.0,27/01/2020,27,2
187,10760.0,03/02/2020,30,0
188,10192.0,10/02/2020,29,0
189,8980.0,17/02/2020,33,0
190,10152.0,24/02/2020,35,0
191,10772.0,02/03/2020,24,0
192,10356.0,09/03/2020,34,2
193,4688.0,16/03/2020,44,4
194,3160.0,23/03/2020,45,4
195,2180.0,30/03/2020,50,2
196,1236.0,06/04/2020,40,1
197,1096.0,13/04/2020,36,7
198,848.0,20/04/2020,42,4
199,768.0,27/04/2020,42,4
200,728.0,04/05/2020,42,3
201,696.0,11/05/2020,44,2
202,528.0,18/05/2020,46,2
203,456.0,25/05/2020,44,3
204,464.0,01/06/2020,47,2
205,548.0,08/06/2020,55,4
206,440.0,15/06/2020,52,2
207,460.0,22/06/2020,52,7
208,468.0,29/06/2020,47,3
209,552.0,06/07/2020,41,2
210,620.0,13/07/2020,41,4
211,720.0,20/07/2020,46,1
212,876.0,27/07/2020,43,1
