,incidence,date,gt,tk
187,436.0,03/02/2020,0,0
188,364.0,10/02/2020,0,0
189,368.0,17/02/2020,0,0
190,364.0,24/02/2020,0,1
191,504.0,02/03/2020,0,2
192,472.0,09/03/2020,0,1
193,304.0,16/03/2020,0,1
194,160.0,23/03/2020,0,0
195,76.0,30/03/2020,0,0
196,52.0,06/04/2020,0,0
197,44.0,13/04/2020,0,1
198,52.0,20/04/2020,0,4
199,40.0,27/04/2020,48,2
200,16.0,04/05/2020,0,3
201,56.0,11/05/2020,0,3
202,20.0,18/05/2020,0,3
203,16.0,25/05/2020,0,0
204,36.0,01/06/2020,0,2
205,20.0,08/06/2020,0,1
206,44.0,15/06/2020,0,0
207,28.0,22/06/2020,0,2
208,28.0,29/06/2020,0,0
209,92.0,06/07/2020,0,1
210,68.0,13/07/2020,0,3
211,108.0,20/07/2020,0,5
212,112.0,27/07/2020,0,2
