,date,incidence,gr
212,27/07/2020,48.0,34
213,03/08/2020,52.0,30
214,10/08/2020,20.0,23
215,17/08/2020,24.0,23
216,24/08/2020,16.0,18
217,31/08/2020,27.0,22
218,07/09/2020,33.0,25
219,14/09/2020,17.0,37
220,21/09/2020,18.0,15
221,28/09/2020,16.0,32
222,05/10/2020,36.0,27
223,12/10/2020,40.0,30
224,19/10/2020,15.0,29
225,26/10/2020,6.0,24
226,02/11/2020,14.0,27
227,09/11/2020,14.0,35
228,16/11/2020,33.0,41
229,23/11/2020,18.0,35
230,30/11/2020,16.0,29
231,07/12/2020,16.0,38
232,14/12/2020,5.0,42
233,21/12/2020,4.0,36
234,28/12/2020,15.0,37
235,04/01/2021,24.0,43
236,11/01/2021,28.0,48
237,18/01/2021,16.0,33
238,25/01/2021,24.0,62
239,01/02/2021,16.0,75
240,08/02/2021,32.0,54
241,15/02/2021,12.0,52
242,22/02/2021,20.0,46
243,01/03/2021,40.0,41
244,08/03/2021,12.0,42
245,15/03/2021,12.0,54
246,22/03/2021,12.0,43
247,29/03/2021,20.0,48
248,05/04/2021,28.0,40
249,12/04/2021,28.0,47
250,19/04/2021,8.0,37
251,26/04/2021,20.0,38
252,03/05/2021,4.0,42
253,10/05/2021,24.0,39
254,17/05/2021,48.0,28
255,24/05/2021,44.0,38
256,31/05/2021,28.0,36
257,07/06/2021,20.0,38
258,14/06/2021,28.0,29
259,21/06/2021,16.0,31
260,28/06/2021,28.0,17
261,05/07/2021,24.0,42
262,12/07/2021,16.0,27
263,19/07/2021,28.0,30
264,26/07/2021,52.0,28
265,02/08/2021,24.0,37
266,09/08/2021,12.0,31
267,16/08/2021,16.0,37
268,23/08/2021,20.0,28
269,30/08/2021,24.0,31
270,06/09/2021,20.0,27
271,13/09/2021,36.0,17
272,20/09/2021,36.0,27
273,27/09/2021,8.0,27
274,04/10/2021,16.0,32
275,11/10/2021,12.0,22
276,18/10/2021,20.0,27
277,25/10/2021,16.0,31
278,01/11/2021,16.0,39
279,08/11/2021,56.0,43
280,15/11/2021,20.0,39
281,22/11/2021,24.0,26
282,29/11/2021,15.0,41
283,06/12/2021,30.0,46
284,13/12/2021,12.0,49
285,20/12/2021,27.0,45
286,27/12/2021,16.0,40
287,03/01/2022,32.0,46
288,10/01/2022,24.0,62
289,17/01/2022,24.0,54
290,24/01/2022,16.0,50
291,31/01/2022,28.0,34
292,07/02/2022,16.0,42
293,14/02/2022,32.0,40
294,21/02/2022,12.0,71
295,28/02/2022,28.0,62
296,07/03/2022,8.0,59
297,14/03/2022,12.0,53
298,21/03/2022,12.0,43
299,28/03/2022,9.0,54
300,11/04/2022,6.0,53
301,18/04/2022,14.0,63
302,25/04/2022,24.0,45
303,02/05/2022,36.0,29
304,09/05/2022,48.0,45
305,16/05/2022,28.0,35
306,23/05/2022,20.0,25
307,30/05/2022,0.0,27
308,06/06/2022,24.0,39
309,13/06/2022,20.0,34
310,20/06/2022,68.0,24
311,27/06/2022,20.0,39
312,04/07/2022,24.0,20
313,11/07/2022,21.0,30
314,18/07/2022,0.0,19
315,25/07/2022,12.0,34
316,01/08/2022,14.0,24
317,08/08/2022,36.0,23
318,15/08/2022,30.0,39
319,21/08/2022,0.0,26
320,22/08/2022,12.0,36
321,28/08/2022,0.0,25
322,29/08/2022,15.0,27
323,05/09/2022,21.0,32
324,11/09/2022,0.0,43
325,12/09/2022,16.0,30
326,19/09/2022,24.0,40
327,26/09/2022,32.0,37
