,incidence,date,gt,tk
177,4857.0,25/11/2019,85,5
178,5784.0,02/12/2019,86,1
179,5004.0,09/12/2019,82,6
180,5868.0,16/12/2019,89,8
181,3940.0,23/12/2019,82,6
182,5644.0,30/12/2019,81,3
183,6880.0,06/01/2020,72,1
184,6752.0,13/01/2020,82,3
185,7548.0,20/01/2020,80,3
186,7964.0,27/01/2020,77,3
187,11240.0,03/02/2020,96,1
188,10956.0,10/02/2020,84,2
189,11916.0,17/02/2020,82,7
190,13080.0,24/02/2020,78,4
191,13296.0,02/03/2020,90,3
192,12440.0,09/03/2020,90,3
193,7836.0,16/03/2020,81,3
194,7072.0,23/03/2020,80,6
195,6984.0,30/03/2020,87,4
196,7156.0,06/04/2020,79,7
197,8232.0,13/04/2020,78,18
198,9524.0,20/04/2020,76,24
199,9488.0,27/04/2020,80,17
200,9176.0,04/05/2020,85,8
201,10032.0,11/05/2020,86,6
202,11700.0,18/05/2020,77,6
203,10284.0,25/05/2020,84,6
204,12888.0,01/06/2020,80,5
205,11796.0,08/06/2020,76,5
206,11608.0,15/06/2020,77,4
207,13352.0,22/06/2020,79,3
208,13204.0,29/06/2020,76,12
209,12892.0,06/07/2020,81,3
210,13596.0,13/07/2020,84,8
211,14096.0,20/07/2020,79,10
212,13168.0,27/07/2020,80,6
