,incidence,date,gt,tk
187,1156.0,03/02/2020,45,27
188,1116.0,10/02/2020,0,27
189,1076.0,17/02/2020,66,38
190,1412.0,24/02/2020,54,33
191,1356.0,02/03/2020,63,34
192,1184.0,09/03/2020,50,19
193,872.0,16/03/2020,60,29
194,644.0,23/03/2020,72,19
195,604.0,30/03/2020,49,23
196,492.0,06/04/2020,42,19
197,532.0,13/04/2020,58,29
198,756.0,20/04/2020,60,19
199,732.0,27/04/2020,67,34
200,612.0,04/05/2020,56,33
201,788.0,11/05/2020,58,35
202,792.0,18/05/2020,67,19
203,664.0,25/05/2020,45,29
204,892.0,01/06/2020,58,25
205,880.0,08/06/2020,64,22
206,836.0,15/06/2020,0,24
207,932.0,22/06/2020,47,18
208,1020.0,29/06/2020,100,19
209,1124.0,06/07/2020,64,23
210,1128.0,13/07/2020,65,18
211,1184.0,20/07/2020,57,31
212,1176.0,27/07/2020,85,24
