,incidence,date,gt,tk
187,0.0,03/02/2020,2,8
188,0.0,10/02/2020,2,3
189,0.0,17/02/2020,2,15
190,0.0,24/02/2020,1,16
191,0.0,02/03/2020,2,8
192,0.0,09/03/2020,1,21
193,0.0,16/03/2020,2,10
194,0.0,23/03/2020,2,9
195,0.0,30/03/2020,2,2
196,0.0,06/04/2020,3,9
197,0.0,13/04/2020,2,6
198,0.0,20/04/2020,2,13
199,0.0,27/04/2020,2,6
200,0.0,04/05/2020,2,8
201,0.0,11/05/2020,2,21
202,0.0,18/05/2020,3,16
203,0.0,25/05/2020,2,25
204,0.0,01/06/2020,2,28
205,0.0,08/06/2020,3,26
206,0.0,15/06/2020,2,16
207,0.0,22/06/2020,2,9
208,0.0,29/06/2020,2,21
209,0.0,06/07/2020,2,35
210,0.0,13/07/2020,3,23
211,0.0,20/07/2020,3,25
212,0.0,27/07/2020,2,12
