,incidence,date,gt,tk
177,7146.0,25/11/2019,14,0
178,9756.0,02/12/2019,14,0
179,8816.0,09/12/2019,14,0
180,11576.0,16/12/2019,13,0
181,9172.0,23/12/2019,12,1
182,13060.0,30/12/2019,12,0
183,11572.0,06/01/2020,12,0
184,8904.0,13/01/2020,11,0
185,8308.0,20/01/2020,12,0
186,8928.0,27/01/2020,13,0
187,8056.0,03/02/2020,13,0
188,8004.0,10/02/2020,12,0
189,7744.0,17/02/2020,12,0
190,8528.0,24/02/2020,12,0
191,8976.0,02/03/2020,12,1
192,8140.0,09/03/2020,14,0
193,5136.0,16/03/2020,14,0
194,4852.0,23/03/2020,18,0
195,4004.0,30/03/2020,19,0
196,3196.0,06/04/2020,20,0
197,2792.0,13/04/2020,20,1
198,2712.0,20/04/2020,20,0
199,2672.0,27/04/2020,20,0
200,2140.0,04/05/2020,23,0
201,2076.0,11/05/2020,22,0
202,1980.0,18/05/2020,34,2
203,1540.0,25/05/2020,53,2
204,1792.0,01/06/2020,38,0
205,2060.0,08/06/2020,33,1
206,1772.0,15/06/2020,31,2
207,1804.0,22/06/2020,31,0
208,2260.0,29/06/2020,30,1
209,1876.0,06/07/2020,29,2
210,1940.0,13/07/2020,29,1
211,1968.0,20/07/2020,32,1
212,2096.0,27/07/2020,29,0
