,incidence,date,gt,tk
187,0.0,03/02/2020,71,28
188,0.0,10/02/2020,66,30
189,0.0,17/02/2020,72,28
190,0.0,24/02/2020,64,40
191,0.0,02/03/2020,64,40
192,0.0,09/03/2020,73,38
193,0.0,16/03/2020,67,35
194,0.0,23/03/2020,64,59
195,0.0,30/03/2020,73,53
196,0.0,06/04/2020,68,97
197,0.0,13/04/2020,61,134
198,0.0,20/04/2020,69,113
199,0.0,27/04/2020,69,81
200,0.0,04/05/2020,72,67
201,0.0,11/05/2020,69,145
202,0.0,18/05/2020,75,92
203,0.0,25/05/2020,63,80
204,0.0,01/06/2020,67,76
205,0.0,08/06/2020,67,70
206,0.0,15/06/2020,61,43
207,0.0,22/06/2020,60,41
208,0.0,29/06/2020,64,49
209,0.0,06/07/2020,68,64
210,0.0,13/07/2020,69,59
211,0.0,20/07/2020,67,62
212,0.0,27/07/2020,70,33
