,incidence,date,gt,tk
177,24528.0,25/11/2019,24,1
178,33896.0,02/12/2019,23,2
179,29776.0,09/12/2019,0,3
180,36492.0,16/12/2019,67,14
181,26896.0,23/12/2019,0,5
182,35076.0,30/12/2019,0,3
183,33628.0,06/01/2020,0,2
184,27948.0,13/01/2020,0,1
185,29860.0,20/01/2020,0,2
186,35120.0,27/01/2020,0,2
187,34184.0,03/02/2020,0,3
188,33164.0,10/02/2020,0,2
189,31520.0,17/02/2020,0,8
190,35868.0,24/02/2020,0,7
191,36936.0,02/03/2020,0,6
192,34968.0,09/03/2020,0,5
193,22096.0,16/03/2020,0,11
194,18332.0,23/03/2020,0,13
195,14668.0,30/03/2020,0,9
196,12604.0,06/04/2020,0,7
197,12584.0,13/04/2020,0,5
198,13184.0,20/04/2020,0,7
199,12200.0,27/04/2020,0,14
200,10212.0,04/05/2020,0,13
201,11060.0,11/05/2020,0,11
202,10724.0,18/05/2020,29,10
203,11044.0,25/05/2020,0,7
204,18440.0,01/06/2020,0,15
205,13240.0,08/06/2020,0,12
206,12688.0,15/06/2020,0,9
207,13584.0,22/06/2020,0,13
208,11976.0,29/06/2020,0,11
209,11396.0,06/07/2020,0,7
210,11604.0,13/07/2020,0,7
211,11616.0,20/07/2020,0,20
212,11904.0,27/07/2020,26,13
