,incidence,date,gt,tk
116,88.0,11/06/2018,17,7
117,48.0,18/06/2018,17,6
118,88.0,25/06/2018,16,2
119,56.0,02/07/2018,16,4
120,68.0,09/07/2018,14,7
121,60.0,16/07/2018,14,10
122,72.0,23/07/2018,14,6
123,48.0,30/07/2018,14,4
124,64.0,06/08/2018,14,2
125,104.0,13/08/2018,13,2
126,56.0,20/08/2018,14,3
127,64.0,27/08/2018,13,1
128,100.0,03/09/2018,13,1
129,60.0,10/09/2018,13,4
130,80.0,17/09/2018,13,2
131,116.0,24/09/2018,13,7
132,100.0,01/10/2018,13,2
133,60.0,08/10/2018,13,2
134,81.0,15/10/2018,12,5
135,66.0,22/10/2018,11,10
136,63.0,29/10/2018,12,11
137,112.0,05/11/2018,11,7
138,96.0,12/11/2018,14,3
139,72.0,19/11/2018,13,2
140,120.0,26/11/2018,14,2
141,108.0,03/12/2018,16,3
142,124.0,10/12/2018,18,1
143,64.0,17/12/2018,21,5
144,152.0,24/12/2018,21,9
145,128.0,31/12/2018,20,7
146,152.0,07/01/2019,21,4
147,140.0,14/01/2019,20,1
148,160.0,21/01/2019,21,7
149,152.0,28/01/2019,22,6
150,168.0,04/02/2019,23,1
151,152.0,11/02/2019,30,5
152,176.0,18/02/2019,33,6
153,180.0,25/02/2019,39,3
154,216.0,04/03/2019,46,8
155,160.0,11/03/2019,39,4
156,108.0,18/03/2019,36,7
157,66.0,25/03/2019,26,5
158,37.0,01/04/2019,23,8
159,27.0,22/07/2019,22,5
160,62.0,29/07/2019,22,2
161,69.0,05/08/2019,21,4
162,80.0,12/08/2019,20,0
163,104.0,19/08/2019,21,6
164,84.0,26/08/2019,20,6
165,152.0,02/09/2019,21,13
166,172.0,09/09/2019,20,6
167,224.0,16/09/2019,20,4
168,209.0,23/09/2019,19,3
169,268.0,30/09/2019,17,3
170,364.0,07/10/2019,17,3
171,328.0,14/10/2019,18,2
172,316.0,21/10/2019,16,1
173,284.0,28/10/2019,15,6
174,204.0,04/11/2019,14,3
175,219.0,11/11/2019,15,8
176,222.0,18/11/2019,16,5
177,231.0,25/11/2019,14,3
178,284.0,02/12/2019,14,2
179,240.0,09/12/2019,14,7
180,384.0,16/12/2019,13,4
181,272.0,23/12/2019,12,4
182,452.0,30/12/2019,12,4
183,476.0,06/01/2020,12,1
184,392.0,13/01/2020,11,6
185,364.0,20/01/2020,12,3
186,416.0,27/01/2020,12,3
187,504.0,03/02/2020,13,5
188,384.0,10/02/2020,12,4
189,372.0,17/02/2020,12,3
190,436.0,24/02/2020,12,2
191,448.0,02/03/2020,12,2
192,384.0,09/03/2020,14,2
193,312.0,16/03/2020,14,3
194,444.0,23/03/2020,18,8
195,348.0,30/03/2020,19,3
196,396.0,06/04/2020,20,7
197,360.0,13/04/2020,19,8
198,268.0,20/04/2020,20,4
199,324.0,27/04/2020,20,8
200,344.0,04/05/2020,23,14
201,368.0,11/05/2020,22,9
202,252.0,18/05/2020,34,19
203,216.0,25/05/2020,45,18
204,220.0,01/06/2020,36,17
205,356.0,08/06/2020,31,12
206,268.0,15/06/2020,30,8
207,276.0,22/06/2020,31,8
208,368.0,29/06/2020,31,11
209,364.0,06/07/2020,31,9
210,328.0,13/07/2020,28,15
211,292.0,20/07/2020,30,22
212,320.0,27/07/2020,28,5
