,incidence,date,gt,tk
187,164.0,03/02/2020,67,1
188,140.0,10/02/2020,87,1
189,168.0,17/02/2020,75,3
190,188.0,24/02/2020,79,3
191,144.0,02/03/2020,69,0
192,184.0,09/03/2020,63,6
193,64.0,16/03/2020,91,7
194,88.0,23/03/2020,49,2
195,88.0,30/03/2020,74,0
196,72.0,06/04/2020,83,2
197,132.0,13/04/2020,65,2
198,72.0,20/04/2020,84,66
199,68.0,27/04/2020,54,51
200,88.0,04/05/2020,72,31
201,124.0,11/05/2020,62,23
202,120.0,18/05/2020,66,18
203,72.0,25/05/2020,60,13
204,112.0,01/06/2020,38,7
205,112.0,08/06/2020,46,3
206,84.0,15/06/2020,60,3
207,96.0,22/06/2020,47,11
208,160.0,29/06/2020,47,34
209,96.0,06/07/2020,57,12
210,140.0,13/07/2020,74,27
211,128.0,20/07/2020,67,17
212,64.0,27/07/2020,94,8
