,incidence,date,gt,tk
178,1600.0,02/12/2019,78,21
179,1456.0,09/12/2019,75,11
180,1852.0,16/12/2019,68,7
181,1428.0,23/12/2019,65,3
182,1852.0,30/12/2019,68,4
183,1952.0,06/01/2020,67,2
184,1916.0,13/01/2020,69,8
185,2256.0,20/01/2020,79,7
186,2592.0,27/01/2020,86,7
187,2436.0,03/02/2020,92,16
188,2616.0,10/02/2020,82,12
189,2524.0,17/02/2020,67,3
190,2672.0,24/02/2020,71,4
191,2716.0,02/03/2020,71,4
192,2316.0,09/03/2020,77,9
193,1460.0,16/03/2020,76,11
194,1368.0,23/03/2020,67,13
195,1156.0,30/03/2020,69,6
196,1036.0,06/04/2020,73,7
197,1156.0,13/04/2020,78,6
198,1188.0,20/04/2020,87,8
199,1168.0,27/04/2020,77,4
200,1188.0,04/05/2020,70,4
201,1192.0,11/05/2020,63,3
202,1400.0,18/05/2020,70,5
203,1276.0,25/05/2020,71,2
204,1724.0,01/06/2020,69,3
205,1268.0,08/06/2020,68,6
206,1260.0,15/06/2020,78,5
207,1452.0,22/06/2020,72,7
208,1196.0,29/06/2020,69,3
209,1184.0,06/07/2020,79,7
210,1228.0,13/07/2020,70,9
211,1228.0,20/07/2020,68,12
212,1176.0,27/07/2020,79,8
