,incidence,date,gt,tk
185,252.0,20/01/2020,22,65
186,328.0,27/01/2020,21,57
187,276.0,03/02/2020,22,55
188,328.0,10/02/2020,21,40
189,376.0,17/02/2020,17,51
190,420.0,24/02/2020,20,41
191,416.0,02/03/2020,19,38
192,468.0,09/03/2020,18,35
193,404.0,16/03/2020,12,27
194,604.0,23/03/2020,11,35
195,640.0,30/03/2020,14,37
196,1564.0,06/04/2020,11,31
197,2108.0,13/04/2020,10,28
198,2824.0,20/04/2020,12,36
199,1748.0,27/04/2020,10,34
200,1348.0,04/05/2020,7,33
201,1616.0,11/05/2020,7,28
202,2016.0,18/05/2020,0,33
203,3928.0,25/05/2020,7,32
204,9404.0,01/06/2020,0,38
205,3128.0,08/06/2020,10,42
206,3768.0,15/06/2020,11,26
207,4356.0,22/06/2020,0,22
208,1632.0,29/06/2020,8,48
209,1108.0,06/07/2020,9,52
210,1200.0,13/07/2020,12,38
211,1080.0,20/07/2020,6,78
212,924.0,27/07/2020,15,51
