,date,incidence,gr
209,06/07/2020,2440.0,84
210,13/07/2020,2420.0,84
211,20/07/2020,2332.0,94
212,27/07/2020,2468.0,98
213,03/08/2020,2420.0,37
214,10/08/2020,2396.0,57
215,17/08/2020,1636.0,55
216,24/08/2020,2492.0,56
217,31/08/2020,1695.0,44
218,07/09/2020,2002.0,62
219,14/09/2020,2012.0,60
220,21/09/2020,2145.0,61
221,28/09/2020,2896.0,67
222,05/10/2020,2896.0,64
223,12/10/2020,2908.0,64
224,19/10/2020,2019.0,48
225,26/10/2020,1268.0,54
226,02/11/2020,1258.0,55
227,09/11/2020,1398.0,54
228,16/11/2020,2175.0,57
229,23/11/2020,2043.0,57
230,30/11/2020,1314.0,56
231,07/12/2020,1200.0,51
232,14/12/2020,597.0,56
233,21/12/2020,796.0,63
234,28/12/2020,1143.0,46
235,04/01/2021,1806.0,52
236,11/01/2021,2408.0,56
237,18/01/2021,2300.0,57
238,25/01/2021,2252.0,64
239,01/02/2021,3036.0,58
240,08/02/2021,3048.0,55
241,15/02/2021,2496.0,53
242,22/02/2021,2992.0,56
243,01/03/2021,3412.0,48
244,08/03/2021,3432.0,58
245,15/03/2021,3224.0,56
246,22/03/2021,2896.0,66
247,29/03/2021,2872.0,57
248,05/04/2021,2788.0,52
249,12/04/2021,3552.0,54
250,19/04/2021,2344.0,47
251,26/04/2021,3436.0,61
252,03/05/2021,3032.0,53
253,10/05/2021,3800.0,47
254,17/05/2021,3752.0,65
255,24/05/2021,3280.0,60
256,31/05/2021,2720.0,56
257,07/06/2021,3632.0,57
258,14/06/2021,3608.0,67
259,21/06/2021,3572.0,53
260,28/06/2021,3644.0,46
261,05/07/2021,3452.0,53
262,12/07/2021,3200.0,63
263,19/07/2021,2476.0,51
264,26/07/2021,3448.0,45
265,02/08/2021,3280.0,50
266,09/08/2021,3508.0,56
267,16/08/2021,3684.0,59
268,23/08/2021,3496.0,54
269,30/08/2021,3288.0,57
270,06/09/2021,2736.0,67
271,13/09/2021,3284.0,54
272,20/09/2021,3704.0,53
273,27/09/2021,3584.0,56
274,04/10/2021,3792.0,61
275,11/10/2021,2524.0,59
276,18/10/2021,3192.0,56
277,25/10/2021,3224.0,58
278,01/11/2021,3500.0,60
279,08/11/2021,4196.0,60
280,15/11/2021,3856.0,53
281,22/11/2021,3696.0,60
282,29/11/2021,2712.0,59
283,06/12/2021,2685.0,54
284,13/12/2021,2511.0,67
285,20/12/2021,2040.0,60
286,27/12/2021,1848.0,59
287,03/01/2022,3044.0,49
288,10/01/2022,3744.0,61
289,17/01/2022,3712.0,100
290,24/01/2022,1348.0,57
291,31/01/2022,1708.0,62
292,07/02/2022,2544.0,61
293,14/02/2022,3168.0,42
294,21/02/2022,3600.0,53
295,28/02/2022,3424.0,66
296,07/03/2022,1244.0,45
297,14/03/2022,2469.0,54
298,21/03/2022,1740.0,46
299,28/03/2022,975.0,64
300,11/04/2022,766.0,57
301,18/04/2022,1570.0,49
302,25/04/2022,3108.0,52
303,02/05/2022,3456.0,37
304,09/05/2022,4124.0,66
305,16/05/2022,4212.0,55
306,23/05/2022,4056.0,53
307,30/05/2022,2500.0,54
308,06/06/2022,4296.0,70
309,13/06/2022,4296.0,55
310,20/06/2022,4124.0,61
311,27/06/2022,4264.0,50
312,04/07/2022,3860.0,59
313,11/07/2022,2931.0,49
314,18/07/2022,872.0,50
315,25/07/2022,1702.0,57
316,01/08/2022,1940.0,40
317,08/08/2022,2853.0,50
318,15/08/2022,3156.0,59
319,21/08/2022,0.0,68
320,22/08/2022,2913.0,64
321,28/08/2022,0.0,56
322,29/08/2022,2616.0,55
323,05/09/2022,2991.0,66
324,11/09/2022,0.0,65
325,12/09/2022,4108.0,66
326,19/09/2022,3352.0,56
327,26/09/2022,4356.0,69
328,03/10/2022,3117.0,71
329,10/10/2022,3177.0,61
330,17/10/2022,3261.0,69
331,24/10/2022,2721.0,63
332,31/10/2022,4172.0,63
