,incidence,date,gt,tk
187,0.0,03/02/2020,59,2
188,0.0,10/02/2020,53,4
189,0.0,17/02/2020,79,16
190,0.0,24/02/2020,69,13
191,0.0,02/03/2020,52,6
192,0.0,09/03/2020,81,12
193,0.0,16/03/2020,48,3
194,0.0,23/03/2020,58,4
195,0.0,30/03/2020,61,8
196,0.0,06/04/2020,60,7
197,0.0,13/04/2020,56,5
198,0.0,20/04/2020,61,2
199,0.0,27/04/2020,61,7
200,0.0,04/05/2020,65,11
201,0.0,11/05/2020,70,12
202,0.0,18/05/2020,84,8
203,0.0,25/05/2020,68,9
204,0.0,01/06/2020,76,6
205,0.0,08/06/2020,88,6
206,0.0,15/06/2020,72,7
207,0.0,22/06/2020,100,0
208,0.0,29/06/2020,82,2
209,0.0,06/07/2020,90,9
210,0.0,13/07/2020,61,5
211,0.0,20/07/2020,79,10
212,0.0,27/07/2020,86,6
