,incidence,date,gt,tk
187,104.0,03/02/2020,33,1
188,56.0,10/02/2020,29,1
189,120.0,17/02/2020,31,0
190,156.0,24/02/2020,31,0
191,80.0,02/03/2020,31,0
192,100.0,09/03/2020,30,0
193,76.0,16/03/2020,28,0
194,76.0,23/03/2020,29,0
195,52.0,30/03/2020,30,0
196,32.0,06/04/2020,31,0
197,36.0,13/04/2020,33,0
198,32.0,20/04/2020,34,0
199,24.0,27/04/2020,33,0
200,4.0,04/05/2020,33,0
201,4.0,11/05/2020,34,1
202,16.0,18/05/2020,36,0
203,4.0,25/05/2020,36,1
204,8.0,01/06/2020,40,3
205,4.0,08/06/2020,37,1
206,4.0,15/06/2020,45,1
207,4.0,22/06/2020,43,1
208,4.0,29/06/2020,43,0
209,0.0,06/07/2020,35,1
210,20.0,13/07/2020,36,1
211,12.0,20/07/2020,39,1
212,8.0,27/07/2020,38,1
