,date,incidence,gr
212,27/07/2020,8.0,37
213,03/08/2020,8.0,83
214,10/08/2020,8.0,78
215,17/08/2020,0.0,79
216,24/08/2020,8.0,74
217,31/08/2020,0.0,76
218,07/09/2020,3.0,78
219,14/09/2020,0.0,78
220,21/09/2020,3.0,87
221,28/09/2020,0.0,80
222,05/10/2020,12.0,75
223,12/10/2020,4.0,73
224,19/10/2020,3.0,89
225,26/10/2020,4.0,77
226,02/11/2020,2.0,81
227,09/11/2020,2.0,85
228,16/11/2020,0.0,85
229,23/11/2020,6.0,66
230,30/11/2020,4.0,71
231,07/12/2020,6.0,63
232,14/12/2020,0.0,74
233,21/12/2020,2.0,64
234,28/12/2020,3.0,69
235,04/01/2021,0.0,66
236,11/01/2021,8.0,65
237,18/01/2021,4.0,64
238,25/01/2021,0.0,66
239,01/02/2021,8.0,62
240,08/02/2021,8.0,52
241,15/02/2021,0.0,61
242,22/02/2021,12.0,61
243,01/03/2021,12.0,62
244,08/03/2021,4.0,59
245,15/03/2021,4.0,65
246,22/03/2021,8.0,62
247,29/03/2021,12.0,62
248,05/04/2021,4.0,56
249,12/04/2021,0.0,52
250,19/04/2021,4.0,56
251,26/04/2021,4.0,62
252,03/05/2021,8.0,57
253,10/05/2021,0.0,65
254,17/05/2021,4.0,66
255,24/05/2021,12.0,70
256,31/05/2021,0.0,69
257,07/06/2021,0.0,73
258,14/06/2021,4.0,69
259,21/06/2021,12.0,67
260,28/06/2021,12.0,66
261,05/07/2021,20.0,69
262,12/07/2021,8.0,65
263,19/07/2021,4.0,72
264,26/07/2021,4.0,76
265,02/08/2021,8.0,86
266,09/08/2021,4.0,80
267,16/08/2021,8.0,68
268,23/08/2021,12.0,70
269,30/08/2021,4.0,89
270,06/09/2021,16.0,84
271,13/09/2021,12.0,83
272,20/09/2021,20.0,85
273,27/09/2021,8.0,88
274,04/10/2021,20.0,82
275,11/10/2021,8.0,88
276,18/10/2021,28.0,82
277,25/10/2021,32.0,82
278,01/11/2021,8.0,87
279,08/11/2021,16.0,86
280,15/11/2021,16.0,81
281,22/11/2021,12.0,74
282,29/11/2021,18.0,71
283,06/12/2021,15.0,79
284,13/12/2021,6.0,76
285,20/12/2021,3.0,73
286,27/12/2021,8.0,77
287,03/01/2022,0.0,67
288,10/01/2022,12.0,71
289,17/01/2022,20.0,65
290,24/01/2022,12.0,65
291,31/01/2022,4.0,67
292,07/02/2022,4.0,67
293,14/02/2022,4.0,62
294,21/02/2022,16.0,62
295,28/02/2022,4.0,60
296,07/03/2022,4.0,65
297,14/03/2022,3.0,65
298,21/03/2022,6.0,56
299,28/03/2022,3.0,60
300,11/04/2022,2.0,59
301,18/04/2022,0.0,67
302,25/04/2022,12.0,62
303,02/05/2022,12.0,61
304,09/05/2022,16.0,60
305,16/05/2022,8.0,63
306,23/05/2022,36.0,67
307,30/05/2022,8.0,63
308,06/06/2022,16.0,64
309,13/06/2022,12.0,71
310,20/06/2022,24.0,63
311,27/06/2022,24.0,69
312,04/07/2022,20.0,65
313,11/07/2022,9.0,70
314,18/07/2022,2.0,72
315,25/07/2022,4.0,83
316,01/08/2022,6.0,88
317,08/08/2022,12.0,76
318,15/08/2022,18.0,90
319,21/08/2022,0.0,91
320,22/08/2022,6.0,80
321,28/08/2022,0.0,81
322,29/08/2022,9.0,83
323,05/09/2022,12.0,89
324,11/09/2022,0.0,86
325,12/09/2022,24.0,86
326,19/09/2022,16.0,82
327,26/09/2022,24.0,85
328,03/10/2022,12.0,83
329,10/10/2022,21.0,79
330,17/10/2022,12.0,85
331,24/10/2022,12.0,76
332,31/10/2022,8.0,76
333,07/11/2022,20.0,78
334,14/11/2022,12.0,73
335,21/11/2022,4.0,67
336,28/11/2022,12.0,66
337,05/12/2022,24.0,77
338,12/12/2022,30.0,77
339,19/12/2022,9.0,73
340,26/12/2022,3.0,72
341,02/01/2023,12.0,74
342,09/01/2023,0.0,63
343,16/01/2023,20.0,66
344,23/01/2023,4.0,72
345,30/01/2023,24.0,65
346,06/02/2023,16.0,68
347,13/02/2023,24.0,67
348,20/02/2023,48.0,62
349,27/02/2023,48.0,60
350,06/03/2023,8.0,67
351,13/03/2023,12.0,61
352,20/03/2023,12.0,57
353,27/03/2023,44.0,62
354,03/04/2023,33.0,59
355,10/04/2023,20.0,62
356,17/04/2023,45.0,62
357,24/04/2023,24.0,57
358,01/05/2023,48.0,71
359,08/05/2023,24.0,66
360,15/05/2023,28.0,67
361,22/05/2023,24.0,73
362,29/05/2023,12.0,68
363,05/06/2023,40.0,65
364,12/06/2023,16.0,74
365,19/06/2023,4.0,80
366,26/06/2023,36.0,77
367,03/07/2023,24.0,83
368,10/07/2023,8.0,93
369,17/07/2023,28.0,97
370,24/07/2023,28.0,96
371,31/07/2023,32.0,80
372,07/08/2023,52.0,80
373,14/08/2023,36.0,85
374,21/08/2023,8.0,85
375,28/08/2023,20.0,84
376,04/09/2023,24.0,98
377,11/09/2023,36.0,89
378,18/09/2023,30.0,75
379,25/09/2023,21.0,89
380,02/10/2023,15.0,92
381,09/10/2023,48.0,89
382,16/10/2023,52.0,94
383,23/10/2023,36.0,100
384,30/10/2023,33.0,82
385,06/11/2023,52.0,87
386,13/11/2023,47.0,71
387,20/11/2023,56.0,74
388,27/11/2023,39.0,86
389,04/12/2023,24.0,82
390,11/12/2023,30.0,74
391,18/12/2023,33.0,71
392,25/12/2023,24.0,72
393,01/01/2024,40.0,74
394,08/01/2024,52.0,72
395,15/01/2024,45.0,64
396,22/01/2024,36.0,63
397,29/01/2024,17.0,60
