,incidence,date,gt,tk
177,1779.0,25/11/2019,70,0
178,2180.0,02/12/2019,74,0
179,1848.0,09/12/2019,70,1
180,2084.0,16/12/2019,58,0
181,1120.0,23/12/2019,56,0
182,2160.0,30/12/2019,65,0
183,2436.0,06/01/2020,62,0
184,2388.0,13/01/2020,53,0
185,2020.0,20/01/2020,51,0
186,1308.0,27/01/2020,69,0
187,2492.0,03/02/2020,52,0
188,2328.0,10/02/2020,82,0
189,2568.0,17/02/2020,84,0
190,2988.0,24/02/2020,60,0
191,3132.0,02/03/2020,67,0
192,2876.0,09/03/2020,65,0
193,1604.0,16/03/2020,53,0
194,1444.0,23/03/2020,64,0
195,1384.0,30/03/2020,50,0
196,1432.0,06/04/2020,59,1
197,1728.0,13/04/2020,57,0
198,2064.0,20/04/2020,59,0
199,2620.0,27/04/2020,64,0
200,2548.0,04/05/2020,64,0
201,2796.0,11/05/2020,65,0
202,3260.0,18/05/2020,62,0
203,2616.0,25/05/2020,61,0
204,3680.0,01/06/2020,66,0
205,3496.0,08/06/2020,62,0
206,3432.0,15/06/2020,82,0
207,3880.0,22/06/2020,65,0
208,3880.0,29/06/2020,63,0
209,3656.0,06/07/2020,70,0
210,3976.0,13/07/2020,71,0
211,3780.0,20/07/2020,61,0
212,4056.0,27/07/2020,72,0
