,incidence,date,gt,tk
180,2224.0,16/12/2019,32,2
181,1516.0,23/12/2019,32,5
182,2500.0,30/12/2019,37,8
183,2940.0,06/01/2020,38,13
184,2228.0,13/01/2020,39,9
185,2172.0,20/01/2020,36,15
186,2380.0,27/01/2020,42,14
187,2432.0,03/02/2020,40,4
188,2504.0,10/02/2020,40,2
189,2524.0,17/02/2020,34,3
190,2612.0,24/02/2020,34,2
191,2508.0,02/03/2020,36,4
192,2408.0,09/03/2020,33,4
193,1752.0,16/03/2020,39,4
194,1832.0,23/03/2020,42,5
195,1592.0,30/03/2020,45,5
196,1204.0,06/04/2020,48,9
197,1264.0,13/04/2020,52,11
198,1180.0,20/04/2020,48,14
199,1364.0,27/04/2020,49,15
200,996.0,04/05/2020,54,5
201,1116.0,11/05/2020,57,8
202,1052.0,18/05/2020,57,8
203,864.0,25/05/2020,53,15
204,940.0,01/06/2020,64,14
205,1228.0,08/06/2020,66,8
206,888.0,15/06/2020,73,12
207,872.0,22/06/2020,71,9
208,1212.0,29/06/2020,76,11
209,1252.0,06/07/2020,68,7
210,1200.0,13/07/2020,62,4
211,1188.0,20/07/2020,66,11
212,1136.0,27/07/2020,90,12
