,incidence,date,gt,tk
177,2832.0,25/11/2019,46,7
178,4024.0,02/12/2019,47,6
179,3308.0,09/12/2019,45,7
180,4008.0,16/12/2019,42,15
181,3112.0,23/12/2019,43,9
182,3692.0,30/12/2019,44,18
183,3792.0,06/01/2020,42,16
184,3764.0,13/01/2020,45,8
185,3904.0,20/01/2020,43,5
186,4708.0,27/01/2020,40,11
187,5240.0,03/02/2020,37,8
188,5052.0,10/02/2020,37,6
189,5072.0,17/02/2020,33,13
190,6096.0,24/02/2020,33,10
191,6372.0,02/03/2020,35,5
192,6048.0,09/03/2020,34,10
193,4232.0,16/03/2020,39,22
194,3036.0,23/03/2020,42,22
195,2384.0,30/03/2020,42,10
196,1976.0,06/04/2020,44,32
197,1920.0,13/04/2020,47,15
198,1944.0,20/04/2020,44,20
199,1876.0,27/04/2020,45,15
200,1696.0,04/05/2020,48,21
201,1712.0,11/05/2020,50,12
202,1624.0,18/05/2020,50,19
203,1300.0,25/05/2020,51,16
204,1756.0,01/06/2020,58,19
205,1912.0,08/06/2020,66,20
206,1768.0,15/06/2020,70,15
207,1932.0,22/06/2020,66,17
208,1976.0,29/06/2020,62,15
209,1932.0,06/07/2020,50,14
210,2216.0,13/07/2020,51,23
211,2280.0,20/07/2020,56,23
212,2276.0,27/07/2020,58,26
